School,Treatment,Population,Individual,StartDate,StartDOY,ThirdDate,ThirdDOY,ThirdMass,FifthDate,FifthDOY,FifthMass,PupaDate,PupaDOY,PupaMass,AdultDate,AdultDOY,Sex,Death,Outcome,Survival,Notes
UR,VA8.5,MN,24,5/2/19,122,5/22/19,142,0.049,6/3/19,154,0.279,6/30/19,181,1.936,7/11/19,192,F,,L,A,
UR,VA8.5,MN,25,5/2/19,122,5/18/19,138,0.017,5/30/19,150,0.190,6/27/19,178,1.862,,,F,08/06/19,N,P,unemerged
UR,VA8.5,NC1,1,5/2/19,122,5/19/19,139,0.021,6/1/19,152,0.285,6/21/19,172,0.695,,,M,08/06/19,N,P,unemerged
UR,VA8.5,NC1,2,5/2/19,122,5/17/19,137,0.023,5/31/19,151,0.297,6/16/19,167,0.602,6/29/19,180,M,,L,A,
UR,VA8.5,NC1,3,5/2/19,122,5/19/19,139,0.022,6/4/19,155,0.269,6/25/19,176,0.580,,,M,08/06/19,N,P,unemerged
UR,VA8.5,NC1,4,5/2/19,122,5/17/19,137,0.028,5/29/19,149,0.323,,,,,,U,06/28/19,N,F,unemerged
UR,VA8.5,NC1,5,5/2/19,122,5/18/19,138,0.022,5/31/19,151,0.388,6/30/19,181,2.635,,,F,08/06/19,N,P,unemerged
UR,VA8.5,NC1,6,5/2/19,122,5/19/19,139,0.014,6/3/19,154,0.246,6/21/19,172,0.643,,,M,08/06/19,N,P,unemerged
UR,VA8.5,NC1,7,5/2/19,122,5/19/19,139,0.026,5/31/19,151,0.305,7/3/19,184,3.774,7/17/19,198,F,,L,A,
UR,VA8.5,NC1,8,5/2/19,122,5/18/19,138,0.019,6/1/19,152,0.299,6/20/19,171,0.592,7/3/19,184,M,,L,A,
UR,VA8.5,NC1,9,5/2/19,122,5/20/19,140,0.027,6/2/19,153,0.311,6/24/19,175,0.821,7/7/19,188,M,,L,A,
UR,VA8.5,NC1,10,5/2/19,122,5/18/19,138,0.030,6/1/19,152,0.275,6/19/19,170,0.749,7/3/19,184,M,,L,A,
UR,VA8.5,NC1,11,5/2/19,122,5/18/19,138,0.034,5/31/19,151,0.342,6/19/19,170,0.783,7/2/19,183,M,,L,A,
UR,VA8.5,NC1,12,5/2/19,122,5/17/19,137,0.028,5/30/19,150,0.340,6/17/19,168,0.809,7/1/19,182,M,,L,A,
UR,VA8.5,NC1,13,5/2/19,122,,,,,,,,,,,,U,05/21/19,N,L,unemerged
UR,VA8.5,NC1,14,5/2/19,122,5/18/19,138,0.028,5/31/19,151,0.351,6/17/19,168,0.795,7/2/19,183,M,,L,A,
UR,VA8.5,NC1,15,5/2/19,122,5/19/19,139,0.015,6/1/19,152,0.326,6/30/19,181,3.825,7/11/19,192,F,,L,A,
UR,VA8.5,NC1,16,5/2/19,122,5/19/19,139,0.029,6/1/19,152,0.281,6/22/19,173,0.759,7/5/19,186,M,,L,A,
UR,VA8.5,NC1,17,5/2/19,122,5/17/19,137,0.024,5/29/19,149,0.280,,,,,,U,07/03/19,N,F,unemerged
UR,VA8.5,NC1,18,5/2/19,122,5/17/19,137,0.022,5/29/19,149,0.266,6/28/19,179,3.605,,,F,08/06/19,N,P,unemerged
UR,VA8.5,NC1,19,5/2/19,122,5/17/19,137,0.039,5/28/19,148,0.451,,,,,,U,06/28/19,N,F,unemerged
UR,VA8.5,NC1,20,5/2/19,122,5/17/19,137,0.025,5/30/19,150,0.310,6/16/19,167,0.892,6/30/19,181,M,,L,A,
UR,VA8.5,NC1,21,5/2/19,122,5/18/19,138,0.033,5/29/19,149,0.427,,,,,,U,06/26/19,N,F,unemerged
UR,VA8.5,NC1,22,5/2/19,122,5/18/19,138,0.024,5/31/19,151,0.334,,,,,,U,06/28/19,N,F,unemerged
UR,VA8.5,NC1,23,5/2/19,122,5/18/19,138,0.020,6/5/19,156,0.434,7/3/19,184,2.974,7/15/19,196,F,,L,A,"Probably 4th: 5/30/19, 0.162g"
UR,VA8.5,NC1,24,5/2/19,122,5/17/19,137,0.027,5/30/19,150,0.326,6/20/19,171,0.969,7/4/19,185,M,,L,A,
UR,VA8.5,NC1,25,5/2/19,122,5/17/19,137,0.035,5/29/19,149,0.366,,,,,,U,06/19/19,N,F,
UR,VA8.5,NC2,1,5/2/19,122,5/17/19,137,0.029,5/29/19,149,0.307,6/16/19,167,0.858,6/29/19,180,M,,L,A,
UR,VA8.5,NC2,2,5/2/19,122,5/17/19,137,0.014,5/31/19,151,0.221,6/30/19,181,2.867,7/12/19,193,F,,L,A,
UR,VA8.5,NC2,3,5/2/19,122,5/17/19,137,0.024,5/30/19,150,0.446,,,,,,U,06/28/19,N,F,
UR,VA8.5,NC2,4,5/2/19,122,5/18/19,138,0.022,5/31/19,151,0.319,,,,,,U,07/03/19,N,F,
UR,VA8.5,NC2,5,5/2/19,122,5/17/19,137,0.027,5/30/19,150,0.324,6/19/19,170,0.796,7/2/19,183,M,,L,A,
UR,VA8.5,NC2,6,5/2/19,122,5/18/19,138,0.031,6/1/19,152,0.340,,,,,,U,06/28/19,N,F,
UR,VA8.5,NC2,7,5/2/19,122,5/17/19,137,0.025,5/30/19,150,0.273,,,,,,U,07/03/19,N,F,
UR,VA8.5,NC2,8,5/2/19,122,5/18/19,138,0.022,6/1/19,152,0.338,6/22/19,173,0.823,7/5/19,186,M,,L,A,
UR,VA8.5,NC2,9,5/2/19,122,5/24/19,144,0.021,6/5/19,156,0.262,6/22/19,173,0.583,7/5/19,186,M,,L,A,
UR,VA8.5,NC2,10,5/2/19,122,5/17/19,137,0.031,5/28/19,148,0.351,7/1/19,182,3.805,,,F,08/06/19,N,P,unemerged
UR,VA8.5,NC2,11,5/2/19,122,5/18/19,138,0.024,5/30/19,150,0.267,6/19/19,170,0.776,,,M,08/06/19,N,P,unemerged
UR,VA8.5,NC2,12,5/2/19,122,5/17/19,137,0.022,5/30/19,150,0.333,6/24/19,175,3.394,7/5/19,186,F,,L,A,
UR,VA8.5,NC2,13,5/2/19,122,5/19/19,139,0.026,6/1/19,152,0.306,6/23/19,174,0.752,7/6/19,187,M,,L,A,
UR,VA8.5,NC2,14,5/2/19,122,5/17/19,137,0.022,6/1/19,152,0.365,6/18/19,169,0.804,7/2/19,183,M,,L,A,
UR,VA8.5,NC2,15,5/2/19,122,,,,,,,,,,,,U,05/08/19,N,L,
UR,VA8.5,NC2,16,5/2/19,122,5/18/19,138,0.023,5/31/19,151,0.199,7/2/19,183,2.921,7/14/19,195,F,,L,A,
UR,VA8.5,NC2,17,5/2/19,122,5/19/19,139,0.028,6/2/19,153,0.272,7/1/19,182,4.370,7/13/19,194,F,,L,A,
UR,VA8.5,NC2,18,5/2/19,122,5/18/19,138,0.021,6/2/19,153,0.309,6/18/19,169,0.811,7/1/19,182,M,,L,A,
UR,VA8.5,NC2,19,5/2/19,122,5/23/19,143,0.045,6/1/19,152,0.258,6/29/19,180,2.915,7/10/19,191,F,,L,A,
UR,VA8.5,NC2,20,5/2/19,122,5/17/19,137,0.027,5/31/19,151,0.313,6/21/19,172,0.764,,,M,08/06/19,N,P,unemerged
UR,VA8.5,NC2,21,5/2/19,122,,,,,,,,,,,,U,05/08/19,N,L,
UR,VA8.5,NC2,22,5/2/19,122,5/18/19,138,0.018,6/1/19,152,0.235,6/19/19,170,0.567,7/2/19,183,M,,L,A,
UR,VA8.5,NC2,23,5/2/19,122,5/17/19,137,0.021,5/29/19,149,0.350,,,,,,U,07/03/19,N,F,
UR,VA8.5,NC2,24,5/2/19,122,5/18/19,138,0.018,5/31/19,151,0.311,6/30/19,181,3.036,7/11/19,192,F,,L,A,
UR,VA8.5,NC2,25,5/2/19,122,5/18/19,138,0.026,6/1/19,152,0.280,6/27/19,178,0.825,,,M,08/06/19,N,P,unemerged
UR,VA8.5,WI1,1,5/2/19,122,5/19/19,139,0.022,5/31/19,151,0.281,6/30/19,181,2.940,,,F,08/06/19,N,P,unemerged
UR,VA8.5,WI1,2,5/2/19,122,5/18/19,138,0.026,5/31/19,151,0.331,7/5/19,186,2.743,7/17/19,198,F,,L,A,
UR,VA8.5,WI1,3,5/2/19,122,5/18/19,138,0.015,5/31/19,151,0.218,,,,,,U,06/28/19,N,F,
UR,VA8.5,WI1,4,5/2/19,122,5/19/19,139,0.013,6/3/19,154,0.175,6/25/19,176,0.564,7/9/19,190,M,,L,A,
UR,VA8.5,WI1,5,5/2/19,122,5/20/19,140,0.018,6/2/19,153,0.222,6/22/19,173,0.663,,,M,08/06/19,N,P,unemerged
UR,VA8.5,WI1,6,5/2/19,122,5/18/19,138,0.019,6/1/19,152,0.264,6/21/19,172,0.679,7/5/19,186,M,,L,A,
UR,VA8.5,WI1,7,5/2/19,122,5/18/19,138,0.017,5/30/19,150,0.285,6/28/19,179,3.740,7/9/19,190,F,,L,A,
UR,VA8.5,WI1,8,5/2/19,122,5/21/19,141,0.018,6/10/19,161,0.366,6/29/19,180,0.936,7/12/19,193,M,,L,A,"Probably 4th: 6/3/19, 0.143g"
UR,VA8.5,WI1,9,5/2/19,122,5/25/19,145,0.017,6/7/19,158,0.234,6/28/19,179,0.779,,,M,08/06/19,N,P,unemerged
UR,VA8.5,WI1,10,5/2/19,122,5/19/19,139,0.029,6/2/19,153,0.328,6/21/19,172,0.965,7/4/19,185,M,,L,A,
UR,VA8.5,WI1,11,5/2/19,122,5/17/19,137,0.025,5/30/19,150,0.247,,,,,,U,06/29/19,N,F,
UR,VA8.5,WI1,12,5/2/19,122,5/19/19,139,0.020,6/1/19,152,0.254,6/21/19,172,0.757,7/5/19,186,M,,L,A,
UR,VA8.5,WI1,13,5/2/19,122,5/19/19,139,0.021,5/30/19,150,0.194,7/5/19,186,2.439,7/16/19,197,F,,L,A,
UR,VA8.5,WI1,14,5/2/19,122,5/21/19,141,0.017,6/3/19,154,0.237,6/25/19,176,0.665,7/8/19,189,M,,L,A,
UR,VA8.5,WI1,15,5/2/19,122,5/19/19,139,0.026,,,,6/23/19,174,0.991,7/6/19,187,M,,L,A,"Probably 6th: 6/1/19, 0.789g"
UR,VA8.5,WI1,16,5/2/19,122,5/19/19,139,0.024,5/31/19,151,0.310,,,,,0,U,07/03/19,N,F,
UR,VA8.5,WI1,17,5/2/19,122,5/19/19,139,0.019,6/3/19,154,0.277,6/22/19,173,0.934,7/6/19,187,M,,L,A,
UR,VA8.5,WI1,18,5/2/19,122,5/20/19,140,0.017,6/2/19,153,0.217,6/23/19,174,0.700,,,M,08/06/19,N,P,unemerged
UR,VA8.5,WI1,19,5/2/19,122,5/19/19,139,0.017,6/2/19,153,0.195,6/20/19,171,0.517,7/3/19,184,M,,L,A,
UR,VA8.5,WI1,20,5/2/19,122,5/19/19,139,0.016,6/2/19,153,0.217,6/22/19,173,0.707,7/5/19,186,M,,L,A,
UR,VA8.5,WI1,21,5/2/19,122,5/19/19,139,0.021,6/2/19,153,0.280,6/22/19,173,0.624,7/5/19,186,M,,L,A,
UR,VA8.5,WI1,22,5/2/19,122,5/20/19,140,0.014,,,,6/30/19,181,1.898,,,F,08/06/19,N,P,"Proably 4th: 6/1/19, 0.178g, unemerged"
UR,VA8.5,WI1,23,5/2/19,122,5/19/19,139,0.025,6/1/19,152,0.281,6/22/19,173,0.837,7/5/19,186,M,,L,A,
UR,VA8.5,WI1,24,5/2/19,122,5/18/19,138,0.016,6/2/19,153,0.225,6/24/19,175,0.674,7/6/19,187,M,,L,A,
UR,VA8.5,WI1,25,5/2/19,122,5/22/19,142,0.019,6/3/19,154,0.246,7/8/19,189,2.954,,,F,08/06/19,N,P,unemerged
UR,VA8.5,WV1,1,5/2/19,122,5/17/19,137,0.035,5/28/19,148,0.294,,,,,,U,06/28/19,N,F,
UR,VA8.5,WV1,2,5/2/19,122,5/19/19,139,0.027,6/1/19,152,0.311,6/27/19,178,3.284,7/8/19,189,F,,L,A,
UR,VA8.5,WV1,3,5/2/19,122,5/18/19,138,0.037,5/31/19,151,0.314,6/17/19,168,0.731,7/1/19,182,M,,L,A,
UR,VA8.5,WV1,4,5/2/19,122,5/19/19,139,0.020,6/1/19,152,0.349,6/20/19,171,0.932,7/4/19,185,M,,L,A,
UR,VA8.5,WV1,5,5/2/19,122,5/17/19,137,0.027,5/30/19,150,0.305,6/15/19,166,0.781,6/29/19,180,M,,L,A,
UR,VA8.5,WV1,6,5/2/19,122,5/19/19,139,0.026,6/3/19,154,0.281,6/23/19,174,0.563,7/6/19,187,M,,L,A,
UR,VA8.5,WV1,7,5/2/19,122,5/19/19,139,0.018,6/2/19,153,0.287,6/19/19,170,0.850,7/3/19,184,M,,L,A,
UR,VA8.5,WV1,8,5/2/19,122,5/18/19,138,0.021,,,,,,,,,U,06/07/19,N,T,
UR,VA8.5,WV1,9,5/2/19,122,5/20/19,140,0.022,6/2/19,153,0.267,6/22/19,173,0.600,7/5/19,186,M,,L,A,
UR,VA8.5,WV1,10,5/2/19,122,5/17/19,137,0.031,5/30/19,150,0.328,6/18/19,169,0.702,7/2/19,183,M,,L,A,
UR,VA8.5,WV1,11,5/2/19,122,5/16/19,136,0.028,5/30/19,150,0.371,6/17/19,168,0.923,7/1/19,182,M,,L,A,
UR,VA8.5,WV1,12,5/2/19,122,5/19/19,139,0.027,6/2/19,153,0.261,6/19/19,170,0.545,7/1/19,182,M,,L,A,
UR,VA8.5,WV1,13,5/2/19,122,5/18/19,138,0.032,5/31/19,151,0.309,6/18/19,169,0.757,7/2/19,183,M,,L,A,
UR,VA8.5,WV1,14,5/2/19,122,5/16/19,136,0.031,5/23/19,143,0.220,6/23/19,174,2.785,,,F,08/06/19,N,P,"Probably 6th: 5/29/19, 0.581g, unemerged"
UR,VA8.5,WV1,15,5/2/19,122,5/22/19,142,0.031,6/3/19,154,0.300,6/21/19,172,0.826,7/6/19,187,M,,L,A,
UR,VA8.5,WV1,16,5/2/19,122,5/18/19,138,0.027,5/31/19,151,0.339,6/28/19,179,2.577,7/10/19,191,F,,L,A,
UR,VA8.5,WV1,17,5/2/19,122,5/18/19,138,0.023,6/2/19,153,0.279,6/19/19,170,0.827,7/3/19,184,M,,L,A,
UR,VA8.5,WV1,18,5/2/19,122,5/19/19,139,0.020,6/2/19,153,0.290,6/22/19,173,0.711,7/5/19,186,M,,L,A,
UR,VA8.5,WV1,19,5/2/19,122,5/19/19,139,0.020,5/30/19,150,0.206,,,,,,U,06/28/19,N,F,
UR,VA8.5,WV1,20,5/2/19,122,5/19/19,139,0.028,6/2/19,153,0.413,6/17/19,168,0.689,6/30/19,181,M,,L,A,
UR,VA8.5,WV1,21,5/2/19,122,5/18/19,138,0.024,5/31/19,151,0.477,6/26/19,177,3.276,,,F,08/06/19,N,P,unemerged
UR,VA8.5,WV1,22,5/2/19,122,5/19/19,139,0.036,5/31/19,151,0.284,6/22/19,173,0.830,7/5/19,186,M,,L,A,
UR,VA8.5,WV1,23,5/2/19,122,5/19/19,139,0.031,6/1/19,152,0.338,6/17/19,168,0.746,7/1/19,182,M,,L,A,
UR,VA8.5,WV1,24,5/2/19,122,5/18/19,138,0.038,5/31/19,151,0.358,6/20/19,171,0.790,7/4/19,185,M,,L,A,
UR,VA8.5,WV1,25,5/2/19,122,5/18/19,138,0.026,6/2/19,153,0.263,6/17/19,168,0.623,6/30/19,181,M,,L,A,
